ingredient_id,ingredient_name_en,ingredient_name_fr,co2_per_kg,water_L_per_kg,energy_MJ_per_kg
ingredient:potato_crisps,Potato crisps,"Chips de pommes de terre, standard",2.7931028714366004,0.4916630453,23.4
ingredient:french_fries_or_chips_frozen_deepfried,"French fries or chips, frozen, deep-fried","Frites de pommes de terre, surgelées, cuites en friteuse",2.913437049618999,1.040487891,48.1
ingredient:french_fries_or_chips_frozen_raw_intended_to_be_deepfried,"French fries or chips, frozen, raw, intended to be deep-fried","Frites de pommes de terre, surgelées, pour cuisson en friteuse",1.547629397975,0.285333297,25.6
ingredient:french_fries_or_chips_frozen_raw_intended_to_be_microwaved,"French fries or chips, frozen, raw, intended to be microwaved","Frites de pommes de terre, surgelées, pour cuisson micro-ondes",1.547629397975,0.285333297,25.6
ingredient:french_fries_or_chips_frozen_raw_intended_to_be_roastedbaked,"French fries or chips, frozen, raw, intended to be roasted/baked","Frites de pommes de terre, surgelées, pour cuisson rôtie/ au four",1.547629397975,0.285333297,25.6
ingredient:french_fries_or_chips_frozen_roastedbaked,"French fries or chips, frozen, roasted/baked","Frites de pommes de terre, surgelées, rôties/cuites au four",2.347767223314999,0.433018224,46.3
ingredient:breadfruit_raw,"Breadfruit, raw","Fruit à pain, cru",0.890484333160653,0.9504958267,5.26
ingredient:yogurt_greekstyle_ewes_milk,"Yogurt, Greek-style, ewe's milk","Yaourt à la grecque, au lait de brebis",5.406630969559899,0.4444163482,27.1
ingredient:yogurt_greekstyle_on_a_bed_of_fruits,"Yogurt, Greek-style, on a bed of fruits","Yaourt à la grecque, sur lit de fruits",3.7769733847229,1.6386883912,26.2
ingredient:cassava_or_manioc_roots_raw,"Cassava or manioc, roots, raw","Manioc, racine crue",1.1785437986094984,2.0157330146,7.18
ingredient:cassava_or_manioc_roots_cooked,"Cassava or manioc, roots, cooked","Manioc, racine cuite",1.88446502742908,2.9115618575,14.2
ingredient:sweet_potato_raw,"Sweet potato, raw","Patate douce, crue",0.6679093377937999,0.1399783133,4.06
ingredient:sweet_potato_cooked,"Sweet potato, cooked","Patate douce, cuite",1.7042559482415005,0.3798932146,14.0
ingredient:sweet_potato_puree_cooked_with_cream,"Sweet potato, puree, cooked with cream","Patate douce, purée, cuisinée à la crème",2.6178759548955,0.3802748687,25.8
ingredient:dauphine_potato_frozen_raw,"Dauphine potato, frozen, raw","Pomme de terre dauphine, surgelée, crue",3.602340037395,0.4613576763,28.6
ingredient:dauphine_potato_frozen_cooked,"Dauphine potato, frozen, cooked","Pomme de terre dauphine, surgelée, cuite",5.310759295205,0.6894142109999999,52.7
ingredient:ware_potato_boiledcooked_in_water_peeled,"Ware potato, boiled/cooked in water, peeled","Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau",2.3000121129179,0.44974539,19.4
ingredient:duchesse_potato_frozen_raw,"Duchesse potato, frozen, raw","Pomme de terre duchesse, surgelée, crue",3.1490076695740004,0.4238132163,27.3
ingredient:duchesse_potato_frozen_cooked,"Duchesse potato, frozen, cooked","Pomme de terre duchesse, surgelée, cuite",4.661650832749002,0.6359580720000001,50.8
ingredient:mashed_potato_balls_prefried_frozen_raw,"Mashed potato balls pre-fried, frozen, raw","Pomme de terre noisette, surgelée, crue",6.787790790801997,0.5297444373,42.7
ingredient:mashed_potato_balls_prefried_frozen_cooked,"Mashed potato balls pre-fried, frozen, cooked","Pomme de terre noisette, surgelée, cuite",9.845671928015,0.786783946,72.7
ingredient:new_potato_raw,"New potato, raw","Pomme de terre nouvelle, crue",1.413573578778162,0.2968441749,10.8
ingredient:early_potato_boiledcooked_in_water_peeled,"Early potato, boiled/cooked in water, peeled","Pomme de terre primeur, sans peau, bouillie/cuite à l'eau",2.3001220144286094,0.4482972786999999,19.4
ingredient:potato_prefried_into_cubes_frozen_raw,"Potato, pre-fried into cubes, frozen, raw","Pomme de terre rissolée, surgelée, crue",1.7904584200020006,0.318189897,26.3
ingredient:potato_prefried_into_cubes_frozen_cooked,"Potato, pre-fried into cubes, frozen, cooked","Pomme de terre rissolée, surgelée, cuite",2.7210361558930005,0.489560691,49.7
ingredient:potato_sauteedpanfried_with_goose_fat,"Potato, sautéed/pan-fried, with goose fat",Pomme de terre sautée/poêlée à la graisse de canard,1.444208873642287,0.3511873538,11.5
ingredient:potato_steamed_vacuumpacked,"Potato, steamed, vacuum-packed","Pomme de terre vapeur, sous vide",2.4980219750977097,0.4827824426,20.6
ingredient:potato_boiledcooked_in_water,"Potato, boiled/cooked in water","Pomme de terre, bouillie/cuite à l'eau",2.4980219750977097,0.4827824426,20.6
ingredient:potato_flakes_dehydrated_with_milk_or_cream,"Potato flakes, dehydrated, with milk or cream","Pomme de terre, flocons déshydratés, au lait ou à la crème",5.192895427699601,1.1627726583,111.0
ingredient:potato_flakes_dehydrated_plain,"Potato flakes, dehydrated, plain","Pomme de terre, flocons déshydratés, nature",5.173360595887801,1.1582352771,110.0
ingredient:potato_puree_made_from_flakes_reconstituted_with_semiskimmed_milk_and_water_unsalted,"Potato puree, made from flakes, reconstituted with semi-skimmed milk and water, unsalted","Pomme de terre, purée à base de flocons, reconstituée avec lait demi-écrémé et eau, non salée",1.4891590167571995,0.2150453791,19.4
ingredient:potato_puree_made_from_flakes_reconstituted_with_whole_milk_with_added_fat,"Potato puree, made from flakes, reconstituted with whole milk, with added fat","Pomme de terre, purée à base de flocons, reconstituée avec lait entier, matière grasse",3.6387269791486,0.3367613295,25.1
ingredient:potato_puree_with_milk_and_butter_unsalted,"Potato puree, with milk and butter, unsalted","Pomme de terre, purée, avec lait et beurre, non salée",3.3765925974745006,0.4327880573,26.9
ingredient:potato_roastedbaked,"Potato, roasted/baked","Pomme de terre, rôtie/cuite au four",1.702809285115965,0.402519674,23.8
ingredient:potato_peeled_raw,"Potato, peeled, raw","Pomme de terre, sans peau, crue",1.5769519727260082,0.3268435846399999,11.9
ingredient:potato_peeled_baked,"Potato, peeled, baked","Pomme de terre, sans peau, cuite au four",2.477440494406965,0.503182754,29.0
ingredient:potato_sauteedpanfried,"Potato, sautéed/pan-fried","Pomme de terre, sautée/poêlée",1.78765424950625,0.3817223279,15.1
ingredient:rostis_or_potatoes_cake,Rostis or Potatoes cake,Rostis ou Galette de pomme de terre,1.954634487865,0.5090114363,34.2
ingredient:tapioca_raw,"Tapioca, raw","Tapioca ou Perles du Japon, cru",1.4811369180646996,2.3017919184,8.49
ingredient:taro_tuber_raw,"Taro, tuber, raw","Taro, tubercule, cru",1.3801709306546996,2.2910990178,7.88
ingredient:taro_tuber_cooked,"Taro, tuber, cooked","Taro, tubercule, cuit",3.7250746490745,3.5801041101,27.8
ingredient:jerusalem_artichoke_raw,"Jerusalem artichoke, raw","Topinambour, cru",0.982563634127498,0.0554890955999999,5.28
ingredient:jerusalem_artichoke_cooked,"Jerusalem artichoke, cooked","Topinambour, cuit",2.6491021371638497,0.2948510907,18.2
ingredient:ice_cream_log,Ice cream log,Bûche glacée,4.439691684711,0.6655723242999999,38.0
ingredient:frosted_lemon_or_orange,Frosted lemon or orange (sorbet),Citron givré ou Orange givrée (sorbet),4.439691684711,0.6655723242999999,38.0
ingredient:goblet_of_ice_cream_peach_melba_or_belle_helene_pear_type,"Goblet of ice cream, peach Melba or Belle Helene pear type",Coupe glacée parfum pêche Melba ou poire Belle-Hélène,4.297585465911999,0.9963262803,33.5
ingredient:goblet_of_ice_cream_coffee_or_chocolate_ice_cream_topped_with_whipped_cream,"Goblet of ice cream, coffee or chocolate ice cream topped with whipped cream",Coupe glacée type café ou chocolat liégeois,4.297585465911999,0.9963262803,33.5
ingredient:frozen_dessert_puff_pastry_to_share,"Frozen dessert, puff pastry, to share","Dessert glacé feuilleté, à partager",4.439691684711,0.6655723242999999,38.0
ingredient:frozen_dessert_ice_cream_with_meringue_vacherin_ice_cream_or_mystery_ice_cream_type,"Frozen dessert, ice cream with meringue, vacherin ice cream or mystery ice cream type",Dessert glacé type mystère ou vacherin,4.439691684711,0.6655723242999999,38.0
ingredient:frozen_dessert_sundae_ice_cream_type,"Frozen dessert, Sundae ice cream type","Dessert glacé, type sundae",3.963310711279,0.6213345933,32.8
ingredient:iced_nougat,Iced nougat,Nougat glacé,4.439691684711,0.6655723242999999,38.0
ingredient:baked_alaska,baked Alaska,Omelette norvégienne,4.43969168471,0.6655723242999999,38.0
ingredient:peach_melba,Peach melba (with vanilla ice cream and raspberry sauce),Pêche melba,4.773966439352001,1.0405640123000002,38.7
ingredient:belle_helene_pear_dessert,Belle Helene pear dessert (cooked pear topped with hot chocolate sauce on a bed of vanilla ice cream),Poire belle Hélène,4.43969168471,0.6655723242999999,38.0
ingredient:profiteroles_with_vanilla_ice_cream_and_chocolate_sauce,"Profiteroles (chou pastry), with vanilla ice cream and chocolate sauce",Profiterole avec glace vanille et sauce chocolat,8.481301191064002,0.5491638102999998,41.4
ingredient:ice_cream_chocolate_coated,"Ice cream, chocolate coated",Barre glacée chocolatée,3.925482725669,0.6362953503,35.5
ingredient:frozen_yogurt,Frozen yogurt,Glace au yaourt,3.925482725669,0.6362953503,35.5
ingredient:ice_cream_on_stick_with_chocolate_coating,"Ice cream on stick, with chocolate coating","Glace ou crème glacée, bâtonnet, enrobé de chocolat",5.095178760469,0.8804543903,43.8
ingredient:ice_cream_cone,"Ice cream, cone (normal size)","Glace ou crème glacée, cône (taille standard)",3.835177321188,0.6197187483,32.1
ingredient:ice_cream_in_box,"Ice cream, in box","Glace ou crème glacée, en bac",3.925482725669,0.6362953503,35.5
ingredient:ice_cream_luxury_in_box,"Ice cream, luxury, in box","Glace ou crème glacée, gourmande, en bac",3.925482725669,0.6362953503,35.5
ingredient:ice_cream_luxury_in_cup,"Ice cream, luxury, in cup","Glace ou crème glacée, gourmande, en pot",3.963310711279,0.6213345933,32.8
ingredient:ice_cream_cone_mini,"Ice cream, cone, mini","Glace ou crème glacée, mini cône",3.835177321188,0.6197187483,32.1
ingredient:ice_cream_in_cup_for_children,"Ice cream, in cup for children","Glace ou crème glacée, petit pot enfant",3.963310711279,0.6213345933,32.8
ingredient:ice_cream_in_individual_cup,"Ice cream, in individual cup","Glace ou crème glacée, pot individuel",3.963310711279,0.6213345933,32.8
ingredient:ice_lolly,Ice lolly,Glace à l'eau,3.0522607987050008,1.0974580563,36.9
ingredient:sorbet_on_stick,"Sorbet, on stick","Sorbet, bâtonnet",2.0017949993949995,6.689259956299999,29.1
ingredient:sorbet_in_box,"Sorbet, in box","Sorbet, en bac",2.423747559050999,6.7299350013,33.5
ingredient:whipped_cream_or_chantilly_cream_under_pressure_uht,"Whipped cream or Chantilly cream, under pressure, UHT","Crème chantilly, sous pression, UHT",3.9415170307768994,0.4577063019999999,20.0
ingredient:thick_cream_light_fat_refrigerated,"Thick cream, light, 15-20% fat, refrigerated","Crème de lait, 15 à 20% MG, légère, épaisse, rayon frais",5.382707703869903,0.3634021672,20.3
ingredient:liquid_cream_light_fat_uht,"Liquid cream, light, 15-20% fat, UHT","Crème de lait, 15 à 20% MG, légère, semi-épaisse, UHT",5.201063136273899,0.3581028199,17.8
ingredient:thick_cream_fat_refrigerated,"Thick cream 30% fat, refrigerated","Crème de lait, 30% MG, épaisse, rayon frais",7.651222142158902,0.4806062732,23.0
ingredient:liquid_cream_fat_uht,"Liquid cream 30% fat, UHT","Crème de lait, 30% MG, semi-épaisse, UHT",7.4927210375219,0.4761956889,20.9
ingredient:cream_light_to_fat_liquid_or_thick,"cream, light, 4 to 8% fat, liquid or thick","Spécialité à base de crème légère 8% MG, fluide ou épaisse",4.254172877164898,0.3043922828,19.0
ingredient:abondance_cheese_from_cows_milk,"Abondance cheese, from cow's milk",Abondance,12.1368942006799,0.7798282706,32.7
ingredient:asiago_cheese_from_cows_milk,"Asiago cheese, from cow's milk",Asiago,11.9614928503499,0.7718029076,32.8
ingredient:beaufort_cheese_from_cows_milk,"Beaufort cheese, from cow's milk",Beaufort,12.3732996731099,0.7912794916,32.7
ingredient:gex_blue_cheese_or_jura_blue_cheese_or_septmoncel_blue_cheese_from_cows_milk,"Gex blue cheese, or Jura blue cheese or Septmoncel blue cheese, from cow's milk",Bleu de Gex ou Fromage bleu du Haut-jura ou Bleu de septmoncel (AOC),10.735188471705898,0.5814640568,24.9
ingredient:brie_de_meaux_cheese_from_cows_milk,"Brie de Meaux cheese, from cow's milk",Brie de Meaux,9.8247462445189,0.5264433268,24.6
ingredient:brie_de_melun_cheese_from_cows_milk,"Brie de Melun cheese, from cow's milk",Brie de Melun,9.9256283801689,0.5323945566,24.6
ingredient:brie_cheese_from_cows_milk,"Brie cheese, from cow's milk","Brie, sans précision",10.3588140205219,0.5678452934,26.0
ingredient:camembert_cheese_from_cows_milk_from_raw_milk,"Camembert cheese, from cow's milk, from raw milk",Camembert au lait cru,10.2876262172219,0.5641946878,26.0
ingredient:camembert_cheese_from_cows_milk,"Camembert cheese, from cow's milk","Camembert, sans précision",10.2876262172219,0.5641946878,26.0
ingredient:cantal_cheese_half_matured_from_cows_milk,"Cantal cheese, half matured, from cow's milk",Cantal entre-deux,11.8684286241299,0.7671338716000001,32.8
ingredient:cantal_salers_or_laguiole_cheese_from_cows_milk,"Cantal, Salers or Laguiole cheese, from cow's milk","Cantal, Salers ou Laguiole",12.0167105118999,0.7744241166,32.8
ingredient:carre_de_lest_cheese_from_cows_milk,"Carré de l'Est cheese, from cow's milk",Carré de l'Est,9.7638933408319,0.5291213964,24.9
ingredient:chabichou_cheese_from_goats_milk,"Chabichou cheese, from goat's milk",Chabichou (fromage de chèvre),15.2296765255469,2.6859286310999995,50.0
ingredient:chaource_cheese_from_cows_milk,"Chaource cheese, from cow's milk",Chaource,9.7705443598029,0.5379425180000001,26.3
ingredient:cheddar_cheese_from_cows_milk,"Cheddar cheese, from cow's milk",Cheddar,13.182626929057902,0.8797474856000002,37.6
ingredient:chevrot_cheese_from_goats_milk,"Chevrot cheese, from goat's milk",Chevrot (fromage de chèvre),13.9699626855469,2.4450500311,47.5
ingredient:comte_cheese_from_cows_milk,"Comté cheese, from cow's milk",Comté,12.6322358565299,0.8039810826000001,32.6
ingredient:coulommiers_cheese_from_cows_milk,"Coulommiers cheese, from cow's milk",Coulommiers,10.7600571134319,0.5901615211000001,26.1
ingredient:crottin_de_chavignol_cheese_from_goats_milk,"Crottin de Chavignol cheese, from goat's milk",Crottin de Chavignol (fromage de chèvre),15.2296765255469,2.6859286310999995,50.0
ingredient:crottin_cheese_from_goats_milk_from_raw_milk,"Crottin cheese, from goat's milk, from raw milk","Crottin de chèvre, au lait cru",17.431675715546895,3.1074662311,54.4
ingredient:crottin_cheese_from_goats_milk,"Crottin cheese, from goat's milk","Crottin de chèvre, sans précision",17.431675715546895,3.1074662311,54.4
ingredient:edam_cheese_from_cows_milk,"Edam cheese, from cow's milk",Edam,12.562303735687902,0.8496837086000001,37.7
ingredient:emmental_cheese_from_cows_milk,"Emmental cheese, from cow's milk",Emmental ou emmenthal,12.4325024062199,0.7944133996000001,32.7
ingredient:emmental_cheese_grated_from_cows_milk,"Emmental cheese, grated, from cow's milk",Emmental ou emmenthal râpé,12.490460019329902,0.7974175376,32.6
ingredient:epoisses_cheese_from_cows_milk,"Époisses cheese, from cow's milk",Époisses,9.9064724767719,0.543178114,25.9
ingredient:feta_cheese_from_ewes_milk,"Feta cheese, from ewe's milk",Feta de brebis,12.608063350490898,0.5726849451,36.7
ingredient:fontina_cheese_from_cows_milk,"Fontina cheese, from cow's milk",Fontina,10.683967502892898,0.6428815961000001,29.0
ingredient:fourme_dambert_cheese_from_cows_milk,"Fourme d'Ambert cheese, from cow's milk",Fourme d'Ambert,10.5831897136059,0.5731681833,24.9
ingredient:fourme_de_montbrison_cheese,Fourme de Montbrison cheese,Fourme de Montbrison,10.7927076450159,0.5847323522,24.9
ingredient:firm_cheese_around_fat_maasdamtype_cheese_reduced_fat,"Firm cheese, around 14% fat, Maasdam-type cheese, reduced fat",Fromage à pâte ferme environ 14% MG type Masdaam à teneur réduite en MG,11.654572356217905,0.8060003936000001,38.0
ingredient:firm_cheese_around_fat_maasdamtype_cheese,"Firm cheese, around 27% fat, Maasdam-type cheese",Fromage à pâte ferme environ 27% MG type Maasdam,12.311074103257903,0.8378339476000001,37.8
ingredient:softripened_washedrind_cheese_from_pasteurised_milk,"Soft-ripened washed-rind cheese, from pasteurised milk (Vieux pané-type cheese)","Fromage à pâte molle à croûte lavée, au lait pasteurisé (type Vieux Pané)",11.4638045232169,0.6982289885,32.6
ingredient:softripened_cheese_double_cream_around_fat,"Soft-ripened cheese, double cream, around 30% fat",Fromage à pâte molle double crème environ 30% MG,11.2676450009669,0.6868626083000001,32.5
ingredient:softripened_cheese_with_bloomy_rind,Soft-ripened cheese with bloomy rind (Camembert-type cheese),Fromage à pâte molle et croûte fleurie (type camembert),10.6912722493819,0.5867133342,26.1
ingredient:softripened_washedrind_cheese_reduced_fat_around_fat,"Soft-ripened washed-rind cheese, reduced fat, around 13% fat","Fromage à pâte molle et croûte lavée, allégé environ 13% MG",11.261108336639898,0.6814287681000001,33.6
ingredient:soft_ripened_washed_bloomy_and_coloured_rind_cheese,"Soft -ripened washed, bloomy and coloured rind cheese",Fromage à pâte molle et croûte mixte (lavée et fleurie) colorée,11.261108336639898,0.6814287681000001,33.6
ingredient:softripened_cheese_triple_cream_around_fat,"Soft-ripened cheese, triple cream, around 40% fat",Fromage à pâte molle triple crème environ 40% MG,11.261108336639898,0.6814287681000001,33.6
ingredient:hard_cheese_emmentaltype_cheese_reduced_fat,"Hard cheese, emmental-type cheese, reduced fat","Fromage à pate pressée cuite type emmental ou emmenthal, allégé en matière grasse",12.490460019329902,0.7974175376,32.6
ingredient:blue_cheese_from_cows_milk,"Blue cheese, from cow's milk",Fromage bleu au lait de vache,11.520891133340903,0.758356859,35.1
ingredient:auvergne_blue_cheese_from_cows_milk,"Auvergne blue cheese, from cow's milk",Fromage bleu d'Auvergne,11.7669466772909,0.7719968923,35.1
ingredient:bresse_blue_cheese_from_cows_milk,"Bresse blue cheese, from cow's milk",Fromage bleu de Bresse,10.483165791381904,0.5704785960000001,25.7
ingredient:bresse_blue_cheese_from_cows_milk_reduced_fat_around_fat,"Bresse blue cheese, from cow's milk, reduced fat, around 15% fat",Fromage bleu de Bresse allegé environ 15% MG,9.948889952721904,0.5409448791000001,25.6
ingredient:causses_blue_cheese_from_cows_milk,"Causses blue cheese, from cow's milk",Fromage bleu des Causses,11.8061308088909,0.774092145,35.1
ingredient:soft_ripened_cheese_with_bloomy_rind_from_ewes_milk_camemberttype_cheese,"Soft ripened cheese with bloomy rind, from ewe's milk, Camembert-type cheese",Fromage de brebis à pâte molle et croûte fleurie,11.7158375710119,0.4038434541,29.9
ingredient:semihard_cheese_from_ewes_milk,"Semi-hard cheese, from ewe's milk",Fromage de brebis à pâte pressée,11.033329905227903,0.5765303676000001,36.9
ingredient:corsica_soft_ripened_cheese_from_ewes_milk,"Corsica soft ripened cheese, from ewe's milk",Fromage de brebis Corse à pâte molle,17.8994227117999,0.6543823581,38.8
ingredient:pyrenees_cheese_from_ewes_milk,"Pyrénées cheese, from ewe's milk",Fromage de brebis des Pyrénées,11.4566424495399,0.5199106256,31.5
ingredient:softripened_cheese_with_bloomy_rind_from_goats_milk_camemberttype_cheese,"Soft-ripened cheese with bloomy rind, from goat's milk, Camembert-type cheese",Fromage de chèvre à pâte molle et croûte fleurie type camembert,15.9941018800119,2.8733117640999994,46.6
ingredient:softripened_cheese_from_goats_milk_from_pasteurised_milk,"Soft-ripened cheese, from goat's milk, from pasteurised milk","Fromage de chèvre à pâte molle non pressée non cuite croûte naturelle, au lait pasteurisé",16.8068187455469,2.9870269310999995,53.1
ingredient:cheese_buche_from_goats_milk,"Cheese, buche, from goat's milk",Fromage de chèvre bûche,11.6862180355869,2.0612184051,37.3
ingredient:cheese_buche_from_goats_milk_light,"Cheese, buche, from goat's milk, light","Fromage de chèvre bûche, allégé en matière grasse",12.7872176255869,2.2719872051,39.4
ingredient:cheese_semidry_from_goats_milk,"Cheese, semi-dry, from goat's milk",Fromage de chèvre demi-sec,13.4416696728669,2.3708631946,48.7
ingredient:cheese_from_goats_milk_fresh_from_raw_milk,"Cheese, from goat's milk, fresh, from raw milk","Fromage de chèvre frais, au lait cru (type palet ou crottin frais)",11.6887600644419,2.0485291561,43.2
ingredient:cheese_from_goats_milk_fresh_from_pasteurised_milk,"Cheese, from goat's milk, fresh, from pasteurised milk","Fromage de chèvre frais, au lait pasteurisé (type bûchette fraîche)",13.890759154441898,2.4700667561,47.5
ingredient:cheese_from_goats_milk_fresh,"Cheese, from goat's milk, fresh","Fromage de chèvre frais, au lait pasteurisé ou cru (type crottin frais ou bûchette fraîche)",12.948473804441898,2.2894077561,45.7
ingredient:cheese_from_goats_milk,"Cheese, from goat's milk","Fromage de chèvre lactique affiné (type bûchette, crottin, Sainte-Maure)",13.811248535546898,2.4149402311,47.2
ingredient:cheese_from_goats_milk_from_raw_milk,"Cheese, from goat's milk, from raw milk","Fromage de chèvre lactique affiné, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, Sainte-Maure de Touraine)",14.2873911655469,2.5052696311,48.1
ingredient:cheese_from_goats_milk_from_pasteurised_milk,"Cheese, from goat's milk, from pasteurised milk","Fromage de chèvre lactique affiné, au lait pasteurisé (type bûchette ou crottin)",13.811248535546898,2.4149402311,47.2
ingredient:cheese_dry_from_goats_milk,"Cheese, dry, from goat's milk",Fromage de chèvre sec,12.8663400222369,2.2813463376,45.2
ingredient:processed_cheese_double_cream_around_fat,"Processed cheese, double cream, around 31% fat","Fromage fondu double crème, environ 31% MG",11.2472981575199,0.6958992401,32.9
ingredient:processed_cheese_around_fat_in_wedges_or_cubes,"Processed cheese, around 20% fat, in wedges or cubes",Fromage fondu en portions ou en cubes environ 20% MG,11.299205667899898,0.6651690211000001,33.8
ingredient:processed_cheese_in_slices,"Processed cheese, in slices",Fromage fondu en tranchettes,10.437040575843898,0.5852993171,27.9
ingredient:softripened_round_cheese_with_bloomy_rind_to_fat_camemberttype_cheese_reduced_fat,"Soft-ripened round cheese with bloomy rind, 5 to 11% fat, Camembert-type cheese, reduced fat",Fromage rond à pâte molle et croûte fleurie 5 à 11% MG type camembert allégé en matière grasse,9.7749008485619,0.5358646705000001,25.8
ingredient:softripened_round_cheese_with_bloomy_rind_around_fat_coulommierstype_cheese_reduced_fat,"Soft-ripened round cheese with bloomy rind, around 11% fat, Coulommiers-type cheese, reduced fat",Fromage rond à pâte molle et croûte fleurie environ 11% MG type coulommiers allégé en matière grasse,9.8682678643219,0.5410327400000001,25.8
ingredient:softripened_round_cheese_with_bloomy_rind_around_fat_camemberttype_cheese_reduced_fat,"Soft-ripened round cheese with bloomy rind, around 5% fat, Camembert-type cheese, reduced fat",Fromage rond à pâte molle et croûte fleurie environ 5% MG type camembert allégé en matière grasse,9.9227850476219,0.5438839654000001,25.9
ingredient:fetatype_cheese_from_cows_milk,Feta-type cheese from cow's milk,"Fromage type feta, au lait de vache",11.0089294569009,0.7236101125000001,32.8
ingredient:fetatype_cheese_from_cows_milk_in_oil_and_spices,"Feta-type cheese from cow's milk, in oil and spices","Fromage type feta, au lait de vache, à l'huile et aux aromates",11.0089294569009,0.7236101125000001,32.8
ingredient:gorgonzola_cheese_from_cows_milk,"Gorgonzola cheese, from cow's milk",Gorgonzola,11.3115287219309,0.7468089005,35.0
ingredient:gouda_cheese_from_cows_milk,"Gouda cheese, from cow's milk",Gouda,12.602454768517903,0.8518255966,37.7
ingredient:grana_padano_cheese_from_cows_milk,"Grana Padano cheese, from cow's milk",Grana Padano,12.3442898615599,0.7902431525999999,32.7
ingredient:gruyere_cheese_from_cows_milk,"Gruyere cheese, from cow's milk",Gruyère,12.563575432439896,0.8008549745999999,32.6
ingredient:gruyere_cheese_france_protected_geographical_indication_from_cows_milk,"Gruyere cheese, France, Protected Geographical Indication, from cow's milk",Gruyère IGP France,12.4128169849399,0.7933553496,32.7
ingredient:langres_cheese_from_cows_milk,"Langres cheese, from cow's milk",Langres,9.806613472341905,0.5104576876,24.3
ingredient:livarot_cheese_from_cows_milk,"Livarot cheese, from cow's milk",Livarot,10.511956489481902,0.576412578,26.0
ingredient:maroilles_fermier_cheese,"""Maroilles """"fermier"""" cheese""",Maroilles fermier,10.7900386524729,0.5956781143000001,26.2
ingredient:maroilles_laitier_cheese,"""Maroilles """"laitier"""" cheese""",Maroilles laitier,10.567931640122898,0.5836919241000001,26.2
ingredient:maroilles_cheese_from_cows_milk,"Maroilles cheese, from cow's milk","Maroilles, sans précision",10.7739496507729,0.5948433516000001,26.2
ingredient:mimolette_cheese_halfold_from_cows_milk,"Mimolette cheese, half-old, from cow's milk",Mimolette demi-vieille,12.996944640007902,0.8705951816,37.6
ingredient:mimolette_cheese_extra_old_from_cows_milk,"Mimolette cheese, extra old, from cow's milk",Mimolette extra-vieille,13.185355260617902,0.8800249946000002,37.6
ingredient:mimolette_cheese_young_from_cows_milk,"Mimolette cheese, young, from cow's milk",Mimolette jeune,12.8031645478479,0.8615505296000001,37.7
ingredient:mimolette_cheese_old_from_cows_milk,"Mimolette cheese, old, from cow's milk",Mimolette vieille,13.406100828967904,0.8907471086000001,37.5
ingredient:mimolette_cheese_from_cows_milk,"Mimolette cheese, from cow's milk","Mimolette, sans précision",12.216911957307902,0.8330991916,37.8
ingredient:vacherin_cheese_or_mont_dor_cheese_from_cows_milk,"Vacherin cheese or Mont d'or cheese, from cow's milk",Mont d'or ou Vacherin du Haut-Doubs (produit en France) ou Vacherin-Mont d'Or (produit en Suisse),10.245876473551904,0.5391450875000001,24.3
ingredient:morbier_cheese_from_cows_milk,"Morbier cheese, from cow's milk",Morbier,12.568173415687902,0.8502954086000001,37.7
ingredient:mozzarella_cheese_from_cows_milk,"Mozzarella cheese, from cow's milk",Mozzarella au lait de vache,9.4279013196179,0.5813326198,27.5
ingredient:munster_cheese_from_cows_milk,"Munster cheese, from cow's milk",Munster,10.2618153826069,0.544964465,24.8
ingredient:neufchatel_cheese_from_cows_milk,"Neufchâtel cheese, from cow's milk",Neufchâtel,9.4439242676369,0.4997125307,24.6
ingredient:ossauiraty_cheese_from_ewes_milk,"Ossau-Iraty cheese, from ewe's milk",Ossau-Iraty,11.4566424495399,0.5199106256,31.5
ingredient:parmesan_cheese_from_cows_milk,"Parmesan cheese, from cow's milk",Parmesan,12.4183199449399,0.7939288196000002,32.7
ingredient:pelardon_cheese_from_goats_milk,"Pélardon cheese, from goat's milk",Pélardon (fromage de chèvre),16.942461058394905,3.0529763041,54.0
ingredient:picodon_cheese_from_goats_milk,"Picodon cheese, from goat's milk",Picodon (fromage de chèvre),15.6827472183949,2.8120977041,51.5
ingredient:pont_leveque_cheese_from_cows_milk,"Pont l'Evêque cheese, from cow's milk",Pont l'Évêque,10.6066718036319,0.5815209348000001,26.1
ingredient:pouligny_saintpierre_cheese_from_goats_milk,"Pouligny Saint-Pierre cheese, from goat's milk",Pouligny Saint-Pierre (fromage de chèvre),14.4361054055469,2.5353795311,48.4
ingredient:provolone_cheese_from_cows_milk,"Provolone cheese, from cow's milk",Provolone,11.8684286241299,0.7671338716000001,32.8
ingredient:raclette_cheese_from_cows_milk,"Raclette cheese, from cow's milk",Raclette (fromage),12.533358473857902,0.8487096106,37.7
ingredient:reblochon_cheese_from_cows_milk,"Reblochon cheese, from cow's milk",Reblochon,10.3213796159069,0.54834167,24.8
ingredient:rocamadour_cheese_from_goats_milk,"Rocamadour cheese, from goat's milk",Rocamadour (fromage de chèvre),13.9468907583949,2.4808896041,48.0
ingredient:roquefort_cheese_from_ewes_milk,"Roquefort cheese, from ewe's milk",Roquefort,13.9115878420209,0.6204107641000001,40.3
